Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
917,1.42633e-41,0.0940509,5000,1,7.01093,1,0,0.00396729,0.00396729
918,1.42633e-41,0.0940509,5000,1,7.01117,1,0,0.00463867,0.00463867
919,1.4262e-41,0.0940545,5000,0.999939,7.01068,0.999939,0,0.0045166,0.0045166
920,1.42599e-41,0.0940568,5000,0.999939,7.00983,0.999939,0,0.00500488,0.00500488
921,1.42599e-41,0.0940568,5000,0.999939,7.00928,0.999939,0,0.00579834,0.00579834
922,1.42629e-41,0.0940509,5000,1,7.00781,1,0,0.00488281,0.00488281
923,1.42624e-41,0.0940545,5000,1,7.00446,1,0,0.00445557,0.00445557
924,1.4262e-41,0.094052,5000,1,7.00452,1,0,0.00463867,0.00463867
925,1.42628e-41,0.0940509,5000,1,7.00385,1,0,0.00439453,0.00439453
926,1.42589e-41,0.0940651,5000,0.999878,7.00555,0.999878,0,0.0045166,0.0045166
927,1.42624e-41,0.0940545,5000,0.999939,7.00525,0.999939,0,0.00463867,0.00463867
928,1.42633e-41,0.0940509,5000,1,7.00513,1,0,0.00482178,0.00482178
929,1.42633e-41,0.0940509,5000,1,7.00555,1,0,0.00482178,0.00482178
930,1.42616e-41,0.094058,5000,0.999939,7.0058,0.999878,6.10352e-05,0.00537109,0.00537109
931,1.42633e-41,0.0940509,5000,1,7.005,1,0,0.00482178,0.00482178
932,1.42598e-41,0.0940627,5000,0.999817,7.00385,0.999817,0,0.00549316,0.00549316
933,1.42624e-41,0.0940545,5000,0.999939,7.00293,0.999939,0,0.00482178,0.00482178
934,1.42602e-41,0.0940616,5000,0.999817,7.00037,0.999817,0,0.00561523,0.00561523
935,1.42611e-41,0.0940546,5000,0.999939,7.00079,0.999939,0,0.00427246,0.00427246
936,1.42596e-41,0.0940617,5000,0.999939,7.00397,0.999878,6.10352e-05,0.00457764,0.00457764
937,1.42624e-41,0.094051,5000,1,7.00403,1,0,0.00463867,0.00463867
938,1.42611e-41,0.0940544,5000,1,7.00592,1,0,0.00579834,0.00579834
939,1.42611e-41,0.0940546,5000,0.999939,7.0069,0.999939,0,0.00561523,0.00561523
940,1.4262e-41,0.094051,5000,1,7.00415,1,0,0.00445557,0.00445557
941,1.42609e-41,0.0940581,5000,0.999878,7.00482,0.999878,0,0.00506592,0.00506592
942,1.4262e-41,0.094052,5000,1,7.00537,1,0,0.00512695,0.00512695
943,1.42631e-41,0.0940509,5000,1,7.00482,1,0,0.00482178,0.00482178
944,1.42614e-41,0.0940579,5000,0.999939,7.00275,0.999939,0,0.00524902,0.00524902
945,1.42616e-41,0.0940556,5000,0.999939,7.00055,0.999939,0,0.0045166,0.0045166
946,1.4263e-41,0.0940509,5000,1,7.00195,1,0,0.00628662,0.00628662
947,1.42608e-41,0.0940533,5000,1,7.00018,1,0,0.00482178,0.00482178
948,1.42624e-41,0.094051,5000,1,7.00055,1,0,0.00512695,0.00512695
949,1.42608e-41,0.0940534,5000,1,6.99847,1.00006,0,0.00445557,0.00445557
950,1.42602e-41,0.0940616,5000,0.999817,6.99725,0.999817,0,0.00543213,0.00543213
951,1.42604e-41,0.094057,5000,0.999939,6.99841,1,0,0.00476074,0.00476074
952,1.42622e-41,0.0940545,5000,0.999939,6.9978,0.999939,0,0.00592041,0.00592041
953,1.42589e-41,0.0940632,5000,0.999878,6.99823,0.999878,0,0.00549316,0.00549316
954,1.42633e-41,0.0940509,5000,1,6.99927,1,0,0.00439453,0.00439453
955,1.42589e-41,0.0940687,5000,0.999756,6.99884,0.999756,0,0.00500488,0.00500488
956,1.42624e-41,0.0940545,5000,0.999939,7.00012,0.999939,0,0.00592041,0.00592041
957,1.42616e-41,0.094058,5000,0.999878,6.99988,0.999878,0,0.00549316,0.00549316
958,1.42618e-41,0.0940545,5000,0.999939,6.99866,0.999939,0,0.00518799,0.00518799
959,1.42624e-41,0.0940543,5000,1,6.99652,1,0,0.0055542,0.0055542
960,1.42624e-41,0.0940543,5000,1,6.99933,1,0,0.00567627,0.00567627
961,1.42624e-41,0.0940545,5000,1,6.99963,1,0,0.00427246,0.00427246
962,1.42598e-41,0.0940627,5000,0.999817,7.00122,0.999817,0,0.00543213,0.00543213
963,1.42616e-41,0.094058,5000,0.999878,7.00616,0.999878,0,0.00512695,0.00512695
964,1.42633e-41,0.0940509,5000,1,7.00549,1,0,0.00408936,0.00408936
965,1.42633e-41,0.0940509,5000,1,7.00415,1,0,0.00518799,0.00518799
966,1.42609e-41,0.0940581,5000,0.999878,7.00342,0.999878,0,0.00427246,0.00427246
967,1.42616e-41,0.094058,5000,0.999878,7.00513,0.999878,0,0.00524902,0.00524902
968,1.42633e-41,0.0940509,5000,1,7.00208,1,0,0.0055542,0.0055542
969,1.42616e-41,0.094058,5000,0.999878,7.0047,0.999878,0,0.003479,0.003479
970,1.42616e-41,0.0940556,5000,0.999939,7.00214,0.999939,0,0.00488281,0.00488281
971,1.42598e-41,0.094059,5000,0.999939,7.00146,1,0,0.00537109,0.00537109
972,1.42624e-41,0.094052,5000,1,7.00122,1,0,0.00518799,0.00518799
973,1.42598e-41,0.0940652,5000,0.999756,7.00165,0.999756,0,0.0045166,0.0045166
974,1.42624e-41,0.094052,5000,1,6.99878,1,0,0.00549316,0.00549316
975,1.42624e-41,0.0940545,5000,0.999939,6.99707,0.999939,0,0.00390625,0.00390625
976,1.42624e-41,0.0940543,5000,1,6.99713,1,0,0.00463867,0.00463867
977,1.42611e-41,0.0940581,5000,0.999878,6.99866,0.999878,0,0.00476074,0.00476074
978,1.42616e-41,0.0940556,5000,0.999939,6.99976,0.999939,0,0.00561523,0.00561523
979,1.4263e-41,0.0940509,5000,1,7.00293,1,0,0.00518799,0.00518799
980,1.42626e-41,0.0940509,5000,1,7.00281,1,0,0.00469971,0.00469971
981,1.42602e-41,0.0940567,5000,0.999939,7.00409,0.999939,0,0.00408936,0.00408936
982,1.42616e-41,0.0940545,5000,1,7.00085,0.999939,6.10352e-05,0.0045166,0.0045166
983,1.42619e-41,0.0940545,5000,0.999939,7.00116,0.999939,0,0.00561523,0.00561523
984,1.4261e-41,0.0940581,5000,0.999878,7.00122,0.999878,0,0.00476074,0.00476074
985,1.42624e-41,0.0940545,5000,0.999939,7.00354,0.999939,0,0.00524902,0.00524902
986,1.42624e-41,0.094052,5000,1,7.00458,1,0,0.00592041,0.00592041
987,1.42616e-41,0.0940531,5000,1,7.00452,1,0,0.00518799,0.00518799
988,1.42607e-41,0.0940591,5000,0.999939,7.00336,0.999878,6.10352e-05,0.00549316,0.00549316
989,1.42633e-41,0.0940509,5000,1,7.00262,1,0,0.00567627,0.00567627
990,1.42633e-41,0.0940509,5000,1,7.00427,1,0,0.00518799,0.00518799
991,1.42624e-41,0.0940545,5000,0.999939,7.00226,0.999939,0,0.00598145,0.00598145
992,1.42607e-41,0.0940616,5000,0.999817,7.00226,0.999817,0,0.00506592,0.00506592
993,1.42633e-41,0.0940509,5000,1,7.00336,1,0,0.00445557,0.00445557
994,1.42616e-41,0.094058,5000,0.999878,7.00378,0.999878,0,0.00567627,0.00567627
995,1.42607e-41,0.0940616,5000,0.999878,7.00031,0.999817,6.10352e-05,0.00518799,0.00518799
996,1.42624e-41,0.0940543,5000,1,6.99695,1,0,0.00469971,0.00469971
997,1.42633e-41,0.0940509,5000,1,6.99799,1,0,0.00549316,0.00549316
998,1.42616e-41,0.0940525,5000,1,6.99371,1,0,0.00469971,0.00469971
999,1.42616e-41,0.0940548,5000,1,6.99072,0.999939,6.10352e-05,0.00445557,0.00445557
1000,1.42633e-41,0.0940509,5000,1,6.9895,1,0,0.00549316,0.00549316
