Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
281,1.6873e-09,0.0271918,5000,4.79602,10.1215,4.99969,0.0563354,5.03088,5.03088
282,1.7861e-09,0.0271435,5000,4.80579,10.1697,5.01404,0.0554199,5.00122,5.00122
283,1.87124e-09,0.0271749,5000,4.81342,10.1925,5.02203,0.0567017,5.00909,5.00909
284,1.98759e-09,0.027049,5000,4.83032,10.1823,5.04083,0.0567017,4.98407,4.98407
285,2.08526e-09,0.0271196,5000,4.83337,10.1906,5.05133,0.055481,4.99561,4.99561
286,2.1965e-09,0.0270049,5000,4.84772,10.2075,5.0694,0.0556641,5.01447,5.01447
287,2.29619e-09,0.0270941,5000,4.85217,10.2302,5.07861,0.0543213,5.00708,5.00708
288,2.41492e-09,0.0269491,5000,4.86206,10.2141,5.09155,0.0530396,4.99292,4.99292
289,2.52625e-09,0.0268685,5000,4.87555,10.2302,5.10498,0.0543213,5.01074,5.01074
290,2.65388e-09,0.0267106,5000,4.8877,10.246,5.12207,0.0529785,4.98627,4.98627
291,2.79502e-09,0.0266923,5000,4.89258,10.2671,5.1333,0.0499268,4.97626,4.97626
292,2.87761e-09,0.0267214,5000,4.89832,10.269,5.14526,0.0501099,5.01648,5.01648
293,3.00687e-09,0.0264751,5000,4.91034,10.276,5.15997,0.0498657,5.00055,5.00055
294,3.10478e-09,0.0265205,5000,4.90515,10.3131,5.16052,0.0476074,5.01276,5.01276
295,3.2044e-09,0.0265461,5000,4.91095,10.3495,5.17218,0.0455322,4.98602,4.98602
296,3.32639e-09,0.026457,5000,4.91486,10.3713,5.18439,0.0423584,4.97522,4.97522
297,3.39673e-09,0.0267001,5000,4.91302,10.3945,5.18567,0.0432739,5.01953,5.01953
298,3.55032e-09,0.0264959,5000,4.92242,10.3929,5.20056,0.0427856,5.039,5.039
299,3.637e-09,0.0264488,5000,4.92389,10.415,5.20715,0.0426025,4.99182,4.99182
300,3.77731e-09,0.0264189,5000,4.9165,10.4182,5.20734,0.0421143,5.00635,5.00635
301,3.88536e-09,0.0264093,5000,4.91101,10.4006,5.21179,0.0396729,5.0011,5.0011
302,3.95687e-09,0.0263176,5000,4.9173,10.3772,5.22345,0.0424805,5.02515,5.02515
303,4.08636e-09,0.0263684,5000,4.91254,10.4018,5.21942,0.0449829,5.00165,5.00165
304,4.19714e-09,0.0262651,5000,4.91632,10.4127,5.23273,0.0444946,5.00793,5.00793
305,4.32764e-09,0.0262749,5000,4.91626,10.4528,5.23999,0.0443115,5.02338,5.02338
306,4.4599e-09,0.0262332,5000,4.91925,10.4496,5.24799,0.0465698,5.03912,5.03912
307,4.59972e-09,0.0261288,5000,4.91248,10.4683,5.25092,0.0444946,5.01178,5.01178
308,4.65413e-09,0.026326,5000,4.9082,10.5167,5.25122,0.0481567,5.02356,5.02356
309,4.78174e-09,0.0263757,5000,4.909,10.493,5.25824,0.0477905,4.98724,4.98724
310,4.91222e-09,0.0261084,5000,4.90942,10.4949,5.26654,0.0474854,5.01392,5.01392
311,5.0471e-09,0.0259724,5000,4.90668,10.4888,5.27173,0.0463867,4.99976,4.99976
312,5.13534e-09,0.0260965,5000,4.90332,10.5029,5.27747,0.045166,4.99994,4.99994
313,5.19173e-09,0.0263188,5000,4.89679,10.4986,5.27209,0.0488281,5.01904,5.01904
314,5.38551e-09,0.0258964,5000,4.9021,10.4666,5.28223,0.052063,4.98163,4.98163
315,5.42564e-09,0.0261377,5000,4.89624,10.4452,5.28253,0.0532227,5.00171,5.00171
316,5.53929e-09,0.0260144,5000,4.8996,10.4446,5.29407,0.0509644,4.99463,4.99463
317,5.7468e-09,0.0258151,5000,4.89551,10.4634,5.29895,0.0511475,5.00537,5.00537
318,5.83903e-09,0.0258423,5000,4.89081,10.447,5.297,0.0508423,4.97253,4.97253
319,5.92787e-09,0.0258947,5000,4.89862,10.4346,5.30725,0.0533447,5.01422,5.01422
320,6.00172e-09,0.0260644,5000,4.88855,10.4574,5.30304,0.0514526,5.01532,5.01532
321,6.15927e-09,0.0257807,5000,4.89227,10.4844,5.30652,0.0513916,4.98871,4.98871
322,6.19989e-09,0.0259718,5000,4.88812,10.493,5.30762,0.0505981,5.01465,5.01465
323,6.32458e-09,0.0258121,5000,4.89081,10.4836,5.31396,0.0523682,4.99695,4.99695
324,6.45339e-09,0.0259548,5000,4.89062,10.4865,5.31592,0.055481,5.00519,5.00519
325,6.56955e-09,0.0258449,5000,4.89557,10.4462,5.32635,0.0557251,5.01648,5.01648
326,6.70859e-09,0.0256768,5000,4.89642,10.4314,5.33118,0.0584106,4.99445,4.99445
327,6.77763e-09,0.0258117,5000,4.896,10.4202,5.33392,0.0584717,4.9801,4.9801
328,6.88816e-09,0.0256152,5000,4.89221,10.4508,5.33844,0.0565186,4.98645,4.98645
329,6.90186e-09,0.0258745,5000,4.89392,10.4824,5.34119,0.0593872,4.9928,4.9928
330,7.11682e-09,0.0256022,5000,4.89313,10.5112,5.34515,0.059021,5.00079,5.00079
331,7.22778e-09,0.0257885,5000,4.89307,10.506,5.35303,0.0603027,5.02856,5.02856
332,7.30702e-09,0.0257356,5000,4.89734,10.5207,5.36359,0.0625,5.02661,5.02661
333,7.41939e-09,0.0258253,5000,4.90198,10.5237,5.36554,0.0662231,4.97949,4.97949
334,7.52791e-09,0.0256978,5000,4.90332,10.5358,5.36945,0.0654907,5.01007,5.01007
335,7.67476e-09,0.0256516,5000,4.90479,10.5425,5.37909,0.067627,4.99182,4.99182
336,7.84615e-09,0.0255834,5000,4.90778,10.5412,5.38538,0.0692749,4.99255,4.99255
337,7.90052e-09,0.025735,5000,4.90277,10.5594,5.38129,0.072998,4.98279,4.98279
338,8.00253e-09,0.0257585,5000,4.9021,10.5344,5.39062,0.0725708,4.98999,4.98999
339,8.14587e-09,0.0256887,5000,4.91547,10.5319,5.41071,0.0751953,5.00208,5.00208
340,8.34963e-09,0.0256221,5000,4.91449,10.5234,5.41321,0.0796509,4.98651,4.98651
341,8.29812e-09,0.0257858,5000,4.91718,10.4934,5.41571,0.0862427,5.01825,5.01825
342,8.55259e-09,0.0256373,5000,4.91492,10.5062,5.42871,0.0795288,4.98438,4.98438
343,8.61623e-09,0.0256185,5000,4.91577,10.4547,5.43506,0.0828247,4.9812,4.9812
344,8.72178e-09,0.025681,5000,4.91907,10.4362,5.44,0.0864258,4.99335,4.99335
345,8.91863e-09,0.025486,5000,4.92743,10.4164,5.4563,0.0888062,5.00653,5.00653
346,8.91821e-09,0.0256661,5000,4.9256,10.4122,5.45874,0.0917358,4.99219,4.99219
347,9.05916e-09,0.025538,5000,4.92212,10.3879,5.46649,0.0871582,4.97961,4.97961
348,9.12512e-09,0.0255924,5000,4.91803,10.3524,5.46973,0.0863647,4.98199,4.98199
349,9.29257e-09,0.0255338,5000,4.92407,10.3361,5.48285,0.086731,5.00793,5.00793
350,9.46461e-09,0.025422,5000,4.92413,10.3401,5.49091,0.0863037,4.98212,4.98212
351,9.47838e-09,0.0255991,5000,4.92505,10.319,5.49829,0.0859985,4.97137,4.97137
352,9.48518e-09,0.0256619,5000,4.92474,10.2873,5.50311,0.0877075,5.01794,5.01794
353,9.66662e-09,0.0253832,5000,4.93335,10.2692,5.52094,0.0881348,4.98346,4.98346
354,9.67603e-09,0.025523,5000,4.9317,10.3208,5.52228,0.0938721,5.01862,5.01862
355,9.87237e-09,0.025514,5000,4.9317,10.3055,5.5293,0.0890503,4.98969,4.98969
356,1.00105e-08,0.0253995,5000,4.93707,10.2646,5.54034,0.0917358,5.008,5.008
357,1.00991e-08,0.0252797,5000,4.93683,10.2731,5.54773,0.0892334,4.99554,4.99554
358,1.02544e-08,0.0254913,5000,4.92865,10.2784,5.54572,0.0859985,4.96735,4.96735
359,1.03265e-08,0.0253724,5000,4.93097,10.2585,5.55566,0.0866699,4.99878,4.99878
360,1.03532e-08,0.0254672,5000,4.92926,10.2606,5.55975,0.0859375,5.00995,5.00995
361,1.05968e-08,0.0252021,5000,4.93463,10.261,5.56989,0.083313,4.99768,4.99768
362,1.06849e-08,0.0253057,5000,4.935,10.2135,5.57428,0.0844727,4.9892,4.9892
363,1.07506e-08,0.0252689,5000,4.93591,10.1761,5.58008,0.0894165,5.00159,5.00159
364,1.09314e-08,0.0251516,5000,4.93658,10.1643,5.59271,0.0869141,5.00085,5.00085
365,1.08685e-08,0.0254126,5000,4.93152,10.1423,5.59393,0.0852661,5.00629,5.00629
366,1.10286e-08,0.0254067,5000,4.93329,10.1222,5.60278,0.0878296,4.97986,4.97986
367,1.1143e-08,0.0254048,5000,4.93488,10.0859,5.61169,0.0870361,4.99915,4.99915
368,1.12076e-08,0.0254055,5000,4.93201,10.0893,5.62061,0.0844116,5.01086,5.01086
369,1.13564e-08,0.0252582,5000,4.93555,10.1047,5.63251,0.0863037,4.97217,4.97217
370,1.14356e-08,0.0253416,5000,4.93781,10.1009,5.64709,0.0808105,5.02423,5.02423
371,1.15103e-08,0.0254277,5000,4.92975,10.0822,5.64844,0.081543,4.99866,4.99866
372,1.16982e-08,0.0251721,5000,4.93756,10.0988,5.66705,0.0814209,4.99799,4.99799
373,1.17674e-08,0.02527,5000,4.93433,10.1003,5.66998,0.0824585,4.97845,4.97845
374,1.19551e-08,0.0251411,5000,4.93781,10.1116,5.6853,0.0828247,4.98584,4.98584
375,1.19388e-08,0.02533,5000,4.93658,10.0865,5.68213,0.0841675,5.03949,5.03949
376,1.21099e-08,0.0252365,5000,4.94196,10.1472,5.69342,0.0859985,5.00665,5.00665
377,1.22147e-08,0.0252203,5000,4.94482,10.1392,5.70276,0.0864868,4.99786,4.99786
378,1.21683e-08,0.0254122,5000,4.94257,10.1532,5.70514,0.0863647,5.04675,5.04675
379,1.23899e-08,0.0252549,5000,4.95154,10.1483,5.71521,0.0887451,4.98669,4.98669
380,1.24886e-08,0.0252851,5000,4.95209,10.1622,5.72272,0.0838013,4.98071,4.98071
381,1.25215e-08,0.0253461,5000,4.95038,10.1717,5.72302,0.0852661,5.013,5.013
382,1.25022e-08,0.0251531,5000,4.95355,10.1808,5.73523,0.0823364,5.00159,5.00159
383,1.25586e-08,0.0253675,5000,4.95355,10.1948,5.73297,0.0859375,5.02502,5.02502
384,1.27354e-08,0.0252223,5000,4.96014,10.213,5.74475,0.0824585,5.01447,5.01447
385,1.26988e-08,0.0253197,5000,4.95581,10.2484,5.73871,0.0822144,4.99994,4.99994
386,1.27675e-08,0.0253805,5000,4.95551,10.2651,5.74048,0.085083,4.98785,4.98785
387,1.2966e-08,0.0251394,5000,4.96252,10.2327,5.75616,0.0806885,4.97949,4.97949
388,1.30113e-08,0.0252926,5000,4.96002,10.283,5.75476,0.083252,4.97699,4.97699
389,1.30523e-08,0.0253113,5000,4.96356,10.2806,5.76465,0.0786133,5.02155,5.02155
390,1.32179e-08,0.0252536,5000,4.97034,10.2673,5.76782,0.0819092,4.97241,4.97241
391,1.31007e-08,0.0255555,5000,4.9682,10.2769,5.77295,0.0793457,5.01324,5.01324
392,1.3296e-08,0.0253199,5000,4.97302,10.2767,5.77856,0.0780029,4.98108,4.98108
393,1.33276e-08,0.0252191,5000,4.97894,10.2842,5.79181,0.0734863,5.02954,5.02954
394,1.35639e-08,0.0251058,5000,4.98383,10.3041,5.80176,0.0719604,4.98578,4.98578
395,1.36382e-08,0.0250543,5000,4.99109,10.3171,5.80762,0.0730591,4.98492,4.98492
396,1.36528e-08,0.0251779,5000,4.9906,10.3507,5.80579,0.0737915,5.03259,5.03259
397,1.35971e-08,0.0252262,5000,4.9834,10.3811,5.79834,0.0742188,5.01892,5.01892
398,1.37752e-08,0.0250227,5000,4.99939,10.403,5.81818,0.0751343,5.01593,5.01593
399,1.37863e-08,0.0252068,5000,4.99561,10.3939,5.8136,0.0718384,5.00311,5.00311
400,1.3894e-08,0.0252062,5000,4.99695,10.3667,5.81409,0.0697632,4.97736,4.97736
401,1.39448e-08,0.0251501,5000,4.99829,10.4055,5.81433,0.0703735,4.97345,4.97345
402,1.40464e-08,0.0250579,5000,5.00635,10.3942,5.82153,0.0724487,5.01379,5.01379
403,1.41273e-08,0.0251075,5000,5.00458,10.3856,5.82373,0.0685425,4.9613,4.9613
404,1.41346e-08,0.0250537,5000,4.99493,10.3838,5.81409,0.0649414,4.98938,4.98938
405,1.41454e-08,0.0251572,5000,5.00189,10.4097,5.82306,0.0650635,4.99072,4.99072
406,1.41458e-08,0.0252134,5000,5.00232,10.4047,5.82251,0.067627,4.98169,4.98169
407,1.42827e-08,0.0251464,5000,5.01031,10.4061,5.82678,0.067688,5.00256,5.00256
408,1.41848e-08,0.0252196,5000,5.00824,10.4579,5.83014,0.0644531,5.03223,5.03223
409,1.44615e-08,0.0251708,5000,5.01892,10.4868,5.83405,0.0664673,5.01276,5.01276
410,1.44271e-08,0.0251341,5000,5.02045,10.5115,5.83722,0.0648193,4.99554,4.99554
411,1.44924e-08,0.0250206,5000,5.02649,10.5179,5.8432,0.0631104,4.9646,4.9646
412,1.46095e-08,0.025062,5000,5.02496,10.5404,5.83923,0.0613403,5.02173,5.02173
413,1.45651e-08,0.0250798,5000,5.03253,10.5806,5.84528,0.0597534,4.99646,4.99646
414,1.46073e-08,0.0251209,5000,5.0282,10.6143,5.83844,0.06073,5.01813,5.01813
415,1.46715e-08,0.0251016,5000,5.04132,10.5999,5.84845,0.0614624,5.03418,5.03418
416,1.47966e-08,0.0250661,5000,5.0379,10.6085,5.84094,0.062439,4.98737,4.98737
417,1.47349e-08,0.0252219,5000,5.04468,10.6009,5.84247,0.062439,5.02039,5.02039
418,1.49126e-08,0.0253023,5000,5.04242,10.6284,5.83246,0.0628662,4.99591,4.99591
419,1.50933e-08,0.0250024,5000,5.06049,10.5941,5.84552,0.0636597,5.02185,5.02185
420,1.50714e-08,0.0250865,5000,5.06165,10.5905,5.84784,0.0617676,4.98651,4.98651
421,1.50092e-08,0.025266,5000,5.06183,10.6155,5.83893,0.0634766,5.01575,5.01575
422,1.5143e-08,0.0250344,5000,5.06958,10.6064,5.84607,0.0625,4.98157,4.98157
423,1.5383e-08,0.0248414,5000,5.07306,10.627,5.84619,0.0609741,4.98645,4.98645
424,1.53566e-08,0.0253428,5000,5.07019,10.6319,5.83612,0.0626221,5.00281,5.00281
425,1.55199e-08,0.0249056,5000,5.07495,10.6512,5.83624,0.0617676,5.00177,5.00177
426,1.54487e-08,0.0249966,5000,5.07721,10.6868,5.83478,0.0601196,4.99854,4.99854
427,1.56139e-08,0.0249851,5000,5.08636,10.7278,5.83575,0.06073,5.01788,5.01788
428,1.58374e-08,0.0249033,5000,5.09662,10.6996,5.83698,0.0609131,4.99451,4.99451
429,1.58937e-08,0.0249149,5000,5.10394,10.7109,5.83856,0.0606689,4.97418,4.97418
430,1.5795e-08,0.0251431,5000,5.09851,10.7451,5.82373,0.0627441,4.99609,4.99609
431,1.58701e-08,0.0251236,5000,5.10815,10.7422,5.82959,0.0651855,5.02435,5.02435
432,1.60821e-08,0.0248292,5000,5.11591,10.7618,5.83118,0.0692749,4.99677,4.99677
433,1.61395e-08,0.024898,5000,5.1239,10.7631,5.82977,0.0710449,4.98212,4.98212
434,1.61793e-08,0.0249447,5000,5.1311,10.7907,5.83197,0.0738525,5.01392,5.01392
435,1.60207e-08,0.0250698,5000,5.13409,10.81,5.82275,0.0786133,4.9837,4.9837
436,1.62789e-08,0.0250898,5000,5.14233,10.7999,5.82391,0.0778809,5.008,5.008
437,1.64929e-08,0.0250724,5000,5.15375,10.8221,5.82849,0.076416,5.0199,5.0199
438,1.66629e-08,0.0249767,5000,5.16309,10.8309,5.82947,0.0769653,5.00995,5.00995
439,1.67696e-08,0.0249972,5000,5.16907,10.8564,5.82867,0.0766602,4.98071,4.98071
440,1.69315e-08,0.0250068,5000,5.17413,10.8463,5.82782,0.0771484,4.99792,4.99792
441,1.69481e-08,0.0248341,5000,5.17688,10.8294,5.82214,0.0794067,4.98718,4.98718
442,1.69649e-08,0.0248215,5000,5.18719,10.8401,5.82428,0.0827026,4.9801,4.9801
443,1.72016e-08,0.02482,5000,5.19482,10.8991,5.82141,0.0834961,4.99585,4.99585
444,1.73138e-08,0.024941,5000,5.19977,10.9183,5.81873,0.0836792,5.0191,5.0191
445,1.7346e-08,0.0249481,5000,5.20496,10.9481,5.81177,0.0828857,4.97156,4.97156
446,1.75622e-08,0.0247705,5000,5.21497,11.0163,5.81866,0.0796509,4.99994,4.99994
447,1.76631e-08,0.0248103,5000,5.22382,11.0059,5.8158,0.0801392,4.98761,4.98761
448,1.77545e-08,0.0249544,5000,5.23474,11.0057,5.82123,0.0805664,5.01093,5.01093
449,1.80467e-08,0.024554,5000,5.24677,10.9882,5.82806,0.0799561,4.97467,4.97467
450,1.81225e-08,0.0248233,5000,5.24677,10.9655,5.81781,0.0806885,5.01166,5.01166
451,1.82989e-08,0.0248048,5000,5.25513,10.9677,5.81793,0.0762329,4.9917,4.9917
452,1.81552e-08,0.0249239,5000,5.26196,10.9749,5.81555,0.0778809,5.0022,5.0022
453,1.85989e-08,0.0245214,5000,5.28284,10.9797,5.82782,0.079895,4.99799,4.99799
454,1.86879e-08,0.02471,5000,5.2887,11.0078,5.81726,0.0853271,5.00787,5.00787
455,1.86315e-08,0.0247276,5000,5.29297,11.041,5.81726,0.0794678,5.01379,5.01379
456,1.8915e-08,0.0246456,5000,5.30878,11.0623,5.82123,0.081604,4.9762,4.9762
457,1.90489e-08,0.0246804,5000,5.32544,11.0971,5.82776,0.0822144,4.97833,4.97833
458,1.91882e-08,0.0246439,5000,5.33643,11.0864,5.82672,0.0838623,5.00256,5.00256
459,1.91333e-08,0.0247419,5000,5.34192,11.0907,5.82141,0.0841064,4.96997,4.96997
460,1.93727e-08,0.0246242,5000,5.34686,11.124,5.81812,0.0824585,4.99792,4.99792
461,1.95767e-08,0.0246206,5000,5.35785,11.149,5.82062,0.0835571,4.99097,4.99097
462,1.94855e-08,0.0246562,5000,5.36688,11.1428,5.81927,0.0861206,4.99841,4.99841
463,1.98145e-08,0.0247238,5000,5.37805,11.1593,5.82428,0.086731,4.99127,4.99127
464,2.00112e-08,0.0243702,5000,5.39502,11.1598,5.83124,0.0870361,4.99365,4.99365
465,2.00323e-08,0.0247551,5000,5.39575,11.2,5.82196,0.0847778,4.99762,4.99762
466,2.01309e-08,0.0246202,5000,5.41455,11.1929,5.82782,0.0892334,5.00519,5.00519
467,2.02131e-08,0.0245733,5000,5.42096,11.2027,5.82391,0.0872803,5.00366,5.00366
468,2.06174e-08,0.0244947,5000,5.42944,11.2202,5.82751,0.0843506,4.99762,4.99762
469,2.07862e-08,0.0246165,5000,5.43854,11.2485,5.82281,0.0848389,4.99561,4.99561
470,2.10156e-08,0.0242913,5000,5.453,11.2879,5.82727,0.0845947,4.95483,4.95483
471,2.10072e-08,0.0246325,5000,5.45392,11.2795,5.8172,0.0838013,5.03943,5.03943
472,2.12559e-08,0.0246367,5000,5.46967,11.2664,5.82007,0.0845947,4.98621,4.98621
473,2.13563e-08,0.0243946,5000,5.4801,11.2787,5.81897,0.0876465,4.99109,4.99109
474,2.14166e-08,0.0246157,5000,5.48621,11.2814,5.81293,0.0883179,5.01794,5.01794
475,2.16089e-08,0.0245012,5000,5.4906,11.2708,5.80737,0.0870361,4.98645,4.98645
476,2.18298e-08,0.0244039,5000,5.50641,11.2542,5.8147,0.0862427,4.98035,4.98035
477,2.18663e-08,0.0246071,5000,5.51062,11.2711,5.80597,0.0828247,5.01593,5.01593
478,2.21175e-08,0.0244775,5000,5.52777,11.2525,5.81433,0.0822144,4.99139,4.99139
479,2.24775e-08,0.0242266,5000,5.5412,11.2177,5.81879,0.0808716,4.97565,4.97565
480,2.25145e-08,0.0243662,5000,5.5437,11.21,5.81512,0.0785522,4.99365,4.99365
481,2.24937e-08,0.0243443,5000,5.55615,11.1694,5.80927,0.0813599,5.00916,5.00916
482,2.27151e-08,0.0243054,5000,5.56238,11.1483,5.80939,0.0755005,4.99432,4.99432
483,2.31062e-08,0.0244404,5000,5.56921,11.1009,5.80676,0.0731812,4.97601,4.97601
484,2.29491e-08,0.0245623,5000,5.58032,11.0947,5.80829,0.0687866,5.04419,5.04419
485,2.34142e-08,0.0243484,5000,5.5899,11.0473,5.8056,0.0670776,4.95959,4.95959
486,2.34517e-08,0.0243286,5000,5.5976,11.0298,5.8017,0.0678101,4.98981,4.98981
487,2.36133e-08,0.024356,5000,5.6084,11.031,5.79761,0.0685425,5.0155,5.0155
488,2.3976e-08,0.0243678,5000,5.61676,11.0198,5.79779,0.0651245,5.00714,5.00714
489,2.41312e-08,0.0244689,5000,5.62677,10.965,5.79681,0.0667114,5.01971,5.01971
490,2.4529e-08,0.0243293,5000,5.64026,10.971,5.80493,0.0650024,4.98627,4.98627
491,2.48899e-08,0.0243826,5000,5.6543,10.983,5.80835,0.0640869,5,5
492,2.51279e-08,0.024377,5000,5.65717,11.0018,5.79974,0.0627441,4.9693,4.9693
493,2.56806e-08,0.0240464,5000,5.68042,10.9764,5.81207,0.0650635,4.9975,4.9975
494,2.57369e-08,0.02419,5000,5.6767,11.0212,5.8053,0.0614624,5.01025,5.01025
495,2.60692e-08,0.0241635,5000,5.6886,10.998,5.80646,0.0617676,4.99603,4.99603
496,2.61514e-08,0.0242379,5000,5.68878,10.9642,5.79999,0.0608521,4.98596,4.98596
497,2.67454e-08,0.024214,5000,5.69983,10.9324,5.80597,0.0582275,4.98212,4.98212
498,2.703e-08,0.0240951,5000,5.70905,10.9283,5.80585,0.0613403,4.98987,4.98987
499,2.75778e-08,0.0241461,5000,5.72021,10.9278,5.80768,0.0621338,4.96704,4.96704
500,2.84212e-08,0.0240451,5000,5.73541,10.9174,5.81561,0.0620728,4.99005,4.99005
501,2.89749e-08,0.0241754,5000,5.74805,10.8881,5.82123,0.0623779,4.98676,4.98676
502,2.91841e-08,0.0241201,5000,5.75342,10.8917,5.82013,0.0622559,5.0108,5.0108
503,3.00158e-08,0.0239739,5000,5.76538,10.8911,5.82733,0.062439,5.02698,5.02698
504,3.05331e-08,0.0240554,5000,5.77356,10.8818,5.82477,0.0670166,5.00458,5.00458
505,3.09519e-08,0.0241242,5000,5.78278,10.8647,5.83063,0.0631714,5.01404,5.01404
506,3.19535e-08,0.0240778,5000,5.79053,10.8718,5.83057,0.064209,4.9978,4.9978
507,3.3005e-08,0.0239252,5000,5.81433,10.873,5.84991,0.0656738,5.0097,5.0097
508,3.36968e-08,0.0238181,5000,5.82465,10.8533,5.85303,0.0667114,4.96185,4.96185
509,3.4415e-08,0.0238796,5000,5.83673,10.8972,5.85834,0.0654907,5.00537,5.00537
510,3.5843e-08,0.0237265,5000,5.85669,10.91,5.86731,0.0692139,4.97772,4.97772
511,3.61346e-08,0.0240549,5000,5.85992,10.8885,5.86493,0.0688477,5.00885,5.00885
512,3.77383e-08,0.0239707,5000,5.87048,10.8978,5.87543,0.0648804,4.99146,4.99146
513,3.87028e-08,0.0239853,5000,5.88342,10.9394,5.8822,0.064209,5.02655,5.02655
514,4.05578e-08,0.0238444,5000,5.89081,10.9245,5.88617,0.0648193,5.01184,5.01184
515,4.30144e-08,0.0238128,5000,5.90332,10.8941,5.89313,0.0658569,4.9679,4.9679
516,4.34311e-08,0.0240089,5000,5.91699,10.9186,5.90015,0.069458,5.03082,5.03082
517,4.53939e-08,0.0238137,5000,5.92993,10.9664,5.90955,0.0672607,4.99957,4.99957
518,4.54853e-08,0.0243402,5000,5.92651,11.0006,5.90314,0.0691528,5.02124,5.02124
519,4.8654e-08,0.0238813,5000,5.94543,10.9929,5.91919,0.0691528,5.0199,5.0199
520,5.05888e-08,0.0239776,5000,5.95593,11.0409,5.92786,0.0667114,5.01691,5.01691
521,5.22495e-08,0.0240906,5000,5.95569,11.0932,5.92529,0.0654297,4.99664,4.99664
522,5.42316e-08,0.0238696,5000,5.97369,11.0858,5.93958,0.0667725,5.02838,5.02838
523,5.59722e-08,0.0237016,5000,5.98035,11.0792,5.9436,0.0663452,5.00806,5.00806
524,5.8366e-08,0.023672,5000,5.99512,11.1135,5.95538,0.0688477,4.99524,4.99524
525,6.04277e-08,0.023872,5000,5.9967,11.1382,5.95923,0.0651855,5.00867,5.00867
526,6.266e-08,0.0239446,5000,6.00708,11.2088,5.96606,0.0662231,5.01068,5.01068
527,6.56747e-08,0.0236003,5000,6.0271,11.2433,5.9856,0.0641479,5.00513,5.00513
528,6.78987e-08,0.0235012,5000,6.0365,11.2692,5.99744,0.0601807,4.99567,4.99567
529,7.0813e-08,0.023843,5000,6.04095,11.2625,6.00024,0.0609741,5.02563,5.02563
530,7.32526e-08,0.0235219,5000,6.06226,11.3143,6.02228,0.0592651,4.97131,4.97131
531,7.44989e-08,0.023623,5000,6.07111,11.3328,6.0285,0.0595703,4.99182,4.99182
532,7.79424e-08,0.023751,5000,6.08472,11.3548,6.04333,0.0576172,4.99908,4.99908
533,8.14878e-08,0.0233803,5000,6.09454,11.3973,6.05042,0.0599365,5.02026,5.02026
534,8.49662e-08,0.0234954,5000,6.10718,11.4421,6.06641,0.0562744,5.00098,5.00098
535,8.88686e-08,0.0234302,5000,6.12366,11.4361,6.08289,0.0571899,5.00873,5.00873
536,9.28996e-08,0.0234499,5000,6.13495,11.5248,6.0943,0.0582275,5.01471,5.01471
537,9.49553e-08,0.0234284,5000,6.15698,11.5452,6.11804,0.057251,5.00769,5.00769
538,9.74196e-08,0.0233413,5000,6.17456,11.5876,6.13275,0.0602417,4.99921,4.99921
539,1.01686e-07,0.0233957,5000,6.19067,11.6315,6.14844,0.0610962,5.00964,5.00964
540,1.06309e-07,0.0234925,5000,6.19421,11.6463,6.14948,0.0651245,5.02478,5.02478
541,1.10819e-07,0.0232753,5000,6.22137,11.6841,6.17963,0.0633545,4.98395,4.98395
542,1.14964e-07,0.0235581,5000,6.2384,11.6943,6.19318,0.0665283,4.98993,4.98993
543,1.18666e-07,0.0234361,5000,6.25751,11.7015,6.21381,0.0639038,5.02112,5.02112
544,1.23996e-07,0.0232106,5000,6.27832,11.7313,6.23669,0.060791,5.01123,5.01123
545,1.25547e-07,0.0233144,5000,6.29041,11.7764,6.24896,0.0615845,4.99078,4.99078
546,1.31174e-07,0.0233248,5000,6.30682,11.8331,6.26379,0.0618896,5.02124,5.02124
547,1.36938e-07,0.0231165,5000,6.33405,11.8792,6.28906,0.064209,5.00946,5.00946
548,1.39854e-07,0.0232645,5000,6.34863,11.9578,6.30347,0.064209,4.9718,4.9718
549,1.46343e-07,0.0232488,5000,6.36835,11.9945,6.323,0.0664673,4.99133,4.99133
550,1.54503e-07,0.0231721,5000,6.39166,12.0891,6.34253,0.0722046,4.9834,4.9834
551,1.58439e-07,0.0228805,5000,6.41602,12.1876,6.36737,0.0726929,4.99048,4.99048
552,1.66602e-07,0.022869,5000,6.43555,12.2418,6.38916,0.0701294,4.9953,4.9953
553,1.76031e-07,0.0230594,5000,6.45197,12.3016,6.40442,0.074585,4.98328,4.98328
554,1.76949e-07,0.023171,5000,6.47125,12.3629,6.42072,0.0782471,5.00037,5.00037
555,1.86472e-07,0.0228053,5000,6.4967,12.4519,6.4458,0.0790405,4.96594,4.96594
556,1.95756e-07,0.0227503,5000,6.51831,12.479,6.46619,0.0808716,5.02277,5.02277
557,2.00518e-07,0.0228615,5000,6.53308,12.5653,6.48181,0.0796509,5.00781,5.00781
558,2.11541e-07,0.022601,5000,6.55322,12.6144,6.50146,0.0813599,4.98444,4.98444
559,2.17484e-07,0.0227622,5000,6.57507,12.6761,6.52045,0.0854492,4.99091,4.99091
560,2.2887e-07,0.0225776,5000,6.59631,12.7166,6.5451,0.0841064,5.01062,5.01062
