Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
835,1.42526e-41,0.0940817,5000,0.999634,7.51813,0.999634,0,0.0510254,0.0510254
836,1.42492e-41,0.0941055,5000,0.999207,7.52405,0.999207,0,0.052002,0.052002
837,1.42586e-41,0.0940604,5000,0.999878,7.52844,0.999939,0,0.0467529,0.0467529
838,1.42547e-41,0.0940775,5000,0.999634,7.53192,0.999634,0,0.050293,0.050293
839,1.4247e-41,0.0940951,5000,0.99939,7.53552,0.999451,0,0.0512085,0.0512085
840,1.42529e-41,0.094078,5000,0.999634,7.5318,0.999634,0,0.0481567,0.0481567
841,1.4244e-41,0.0940992,5000,0.999512,7.53308,0.999634,0,0.0505371,0.0505371
842,1.42524e-41,0.0940749,5000,0.999695,7.53546,0.999756,0,0.0476685,0.0476685
843,1.42535e-41,0.0940738,5000,0.999695,7.54144,0.999695,0,0.0528564,0.0528564
844,1.42476e-41,0.0940935,5000,0.999512,7.53485,0.999512,0,0.0492554,0.0492554
845,1.42461e-41,0.0941013,5000,0.99939,7.52692,0.999451,0,0.0511475,0.0511475
846,1.42527e-41,0.0940797,5000,0.999695,7.53717,0.999634,6.10352e-05,0.0497437,0.0497437
847,1.4251e-41,0.0940855,5000,0.999512,7.53699,0.999512,0,0.0492554,0.0492554
848,1.42489e-41,0.0940916,5000,0.999451,7.54333,0.999451,0,0.0505371,0.0505371
849,1.42497e-41,0.0940817,5000,0.999695,7.54181,0.999756,6.10352e-05,0.0509033,0.0509033
850,1.42486e-41,0.0940914,5000,0.999512,7.53912,0.999512,0,0.0497437,0.0497437
851,1.42446e-41,0.0941066,5000,0.999329,7.54309,0.999451,0,0.052063,0.052063
852,1.42473e-41,0.0940981,5000,0.999451,7.54657,0.999451,0,0.0474854,0.0474854
853,1.42485e-41,0.0940939,5000,0.999634,7.54291,0.999634,0,0.0523682,0.0523682
854,1.42528e-41,0.0940829,5000,0.999756,7.52692,0.999695,6.10352e-05,0.0517578,0.0517578
855,1.42479e-41,0.0940944,5000,0.999634,7.50964,0.999573,0.00012207,0.0535278,0.0535278
856,1.42472e-41,0.094108,5000,0.999268,7.51208,0.999207,6.10352e-05,0.0498657,0.0498657
857,1.42516e-41,0.0940804,5000,0.999634,7.50531,0.999695,0,0.0497437,0.0497437
858,1.42514e-41,0.0940925,5000,0.999512,7.5058,0.999512,6.10352e-05,0.0502319,0.0502319
859,1.4248e-41,0.0940946,5000,0.999451,7.50494,0.999512,0,0.0480957,0.0480957
860,1.425e-41,0.0940941,5000,0.999451,7.49957,0.999451,0,0.0488892,0.0488892
861,1.42473e-41,0.0940913,5000,0.999573,7.49133,0.999573,0,0.0523071,0.0523071
862,1.42481e-41,0.0940936,5000,0.999451,7.48151,0.999451,0,0.0507812,0.0507812
863,1.42488e-41,0.0940945,5000,0.999512,7.48022,0.999512,0,0.0508423,0.0508423
864,1.42434e-41,0.0941053,5000,0.999512,7.47632,0.999512,0,0.0494995,0.0494995
865,1.42498e-41,0.0940784,5000,0.999695,7.48022,0.999695,0,0.0491943,0.0491943
866,1.42498e-41,0.0940867,5000,0.999573,7.48224,0.999634,0,0.0474854,0.0474854
867,1.42501e-41,0.0940817,5000,0.999817,7.47876,0.999756,6.10352e-05,0.0491943,0.0491943
868,1.42524e-41,0.0940912,5000,0.999512,7.48395,0.99939,0.00012207,0.0531006,0.0531006
869,1.4252e-41,0.0940875,5000,0.999451,7.48273,0.999451,0,0.0501709,0.0501709
870,1.42515e-41,0.0940899,5000,0.999634,7.48309,0.999512,0.00012207,0.0526733,0.0526733
871,1.4258e-41,0.0940673,5000,0.999817,7.4801,0.999817,0,0.0504761,0.0504761
872,1.42503e-41,0.094092,5000,0.99939,7.47772,0.999451,0,0.0499268,0.0499268
873,1.42513e-41,0.0940924,5000,0.999512,7.48157,0.999451,0.00012207,0.050293,0.050293
874,1.42456e-41,0.0941003,5000,0.999512,7.48212,0.999451,6.10352e-05,0.0527344,0.0527344
875,1.42526e-41,0.0940863,5000,0.999512,7.49036,0.999512,0,0.0485229,0.0485229
876,1.42511e-41,0.0940915,5000,0.999512,7.48065,0.999451,6.10352e-05,0.050354,0.050354
877,1.42433e-41,0.0941111,5000,0.999451,7.48004,0.999573,0,0.0504761,0.0504761
878,1.42424e-41,0.0941135,5000,0.999268,7.4787,0.999268,6.10352e-05,0.0518799,0.0518799
879,1.42458e-41,0.0941057,5000,0.999207,7.47467,0.999146,6.10352e-05,0.0496826,0.0496826
880,1.42491e-41,0.0940945,5000,0.999512,7.47125,0.999512,0,0.0492554,0.0492554
881,1.42483e-41,0.0940913,5000,0.999512,7.46967,0.999512,0,0.0506592,0.0506592
882,1.42483e-41,0.094094,5000,0.999451,7.47571,0.999451,0,0.0525513,0.0525513
883,1.42507e-41,0.0940891,5000,0.999512,7.47437,0.999573,0,0.0500488,0.0500488
884,1.42525e-41,0.0940807,5000,0.999695,7.47443,0.999695,6.10352e-05,0.0480957,0.0480957
885,1.42505e-41,0.0940853,5000,0.999634,7.46851,0.999695,0,0.0488281,0.0488281
886,1.42491e-41,0.0940947,5000,0.99939,7.46289,0.99939,0,0.0528564,0.0528564
887,1.42495e-41,0.0940914,5000,0.99939,7.46265,0.999451,0,0.0499878,0.0499878
888,1.42496e-41,0.0940984,5000,0.999329,7.46906,0.999268,6.10352e-05,0.048645,0.048645
889,1.42524e-41,0.0940935,5000,0.999512,7.48193,0.999451,6.10352e-05,0.0512695,0.0512695
890,1.42505e-41,0.0940901,5000,0.999451,7.47607,0.999451,0,0.0484009,0.0484009
891,1.42548e-41,0.0940753,5000,0.999695,7.48889,0.999634,6.10352e-05,0.0504761,0.0504761
892,1.42533e-41,0.0940781,5000,0.999695,7.49695,0.999695,0,0.0511475,0.0511475
893,1.42499e-41,0.0940887,5000,0.999512,7.48969,0.999512,0,0.0518799,0.0518799
894,1.4251e-41,0.09409,5000,0.99939,7.4942,0.99939,0,0.0496216,0.0496216
895,1.42484e-41,0.0940978,5000,0.99939,7.49225,0.999329,6.10352e-05,0.0477295,0.0477295
896,1.42478e-41,0.0940975,5000,0.999329,7.49512,0.99939,0,0.0507202,0.0507202
897,1.42522e-41,0.0940717,5000,0.999817,7.48572,0.999756,6.10352e-05,0.050415,0.050415
898,1.42505e-41,0.0940876,5000,0.999512,7.4881,0.999451,6.10352e-05,0.0480347,0.0480347
899,1.42516e-41,0.0940855,5000,0.999695,7.48145,0.999573,0.00012207,0.0497437,0.0497437
900,1.425e-41,0.0940895,5000,0.999573,7.48535,0.999512,6.10352e-05,0.0497437,0.0497437
901,1.42479e-41,0.0940913,5000,0.999512,7.48938,0.999512,6.10352e-05,0.0500488,0.0500488
902,1.42505e-41,0.0940851,5000,0.999634,7.49298,0.999695,0,0.0477295,0.0477295
903,1.42447e-41,0.0941029,5000,0.999451,7.50305,0.999512,6.10352e-05,0.0506592,0.0506592
904,1.42495e-41,0.0940903,5000,0.999512,7.50037,0.999634,0,0.0505371,0.0505371
905,1.42516e-41,0.0940875,5000,0.999512,7.49945,0.999451,6.10352e-05,0.0455933,0.0455933
906,1.42476e-41,0.0940917,5000,0.999573,7.50238,0.999573,0,0.0485229,0.0485229
907,1.42512e-41,0.0940817,5000,0.999573,7.49927,0.999573,0,0.0512085,0.0512085
908,1.42439e-41,0.0941112,5000,0.999207,7.51349,0.999146,6.10352e-05,0.0535278,0.0535278
909,1.42484e-41,0.094093,5000,0.999451,7.50989,0.999451,6.10352e-05,0.0496826,0.0496826
910,1.42539e-41,0.0940747,5000,0.999695,7.50891,0.999695,0,0.0493164,0.0493164
911,1.42516e-41,0.0940816,5000,0.999634,7.50891,0.999695,0,0.0469971,0.0469971
912,1.42474e-41,0.094097,5000,0.999451,7.5108,0.999573,0,0.0499878,0.0499878
913,1.42531e-41,0.0940876,5000,0.999634,7.51276,0.999573,0.00012207,0.0489502,0.0489502
914,1.42443e-41,0.094111,5000,0.999329,7.5155,0.99939,6.10352e-05,0.0514526,0.0514526
915,1.42509e-41,0.0940849,5000,0.999451,7.50671,0.999695,0,0.0495605,0.0495605
916,1.42534e-41,0.0940738,5000,0.999634,7.51233,0.999939,0,0.0527344,0.0527344
917,1.42497e-41,0.0940906,5000,0.999451,7.50372,0.999573,0,0.0492554,0.0492554
918,1.42475e-41,0.0940916,5000,0.999512,7.51123,0.999573,0,0.0509644,0.0509644
919,1.42497e-41,0.0940947,5000,0.999573,7.50793,0.999573,0,0.0512695,0.0512695
920,1.42509e-41,0.0940887,5000,0.999634,7.49847,0.999573,6.10352e-05,0.0496216,0.0496216
921,1.4242e-41,0.0941214,5000,0.999207,7.49109,0.999207,0,0.0484619,0.0484619
922,1.42463e-41,0.0941038,5000,0.999573,7.49884,0.999512,6.10352e-05,0.0523071,0.0523071
923,1.42524e-41,0.0940821,5000,0.999695,7.50531,0.999695,0,0.050293,0.050293
924,1.42513e-41,0.0940867,5000,0.999512,7.50568,0.999512,0,0.0534668,0.0534668
925,1.42484e-41,0.0940948,5000,0.999634,7.49432,0.999512,0.00012207,0.048645,0.048645
926,1.42499e-41,0.0940895,5000,0.999512,7.49414,0.999512,6.10352e-05,0.0469971,0.0469971
927,1.4248e-41,0.0940941,5000,0.999512,7.48859,0.999451,6.10352e-05,0.0514526,0.0514526
928,1.42509e-41,0.0940815,5000,0.999634,7.48804,0.999634,0,0.0475464,0.0475464
929,1.42508e-41,0.0940892,5000,0.999512,7.48236,0.999512,0,0.0495605,0.0495605
930,1.42478e-41,0.0940928,5000,0.999451,7.48499,0.999451,0,0.0515137,0.0515137
931,1.42503e-41,0.0940886,5000,0.999573,7.47955,0.999573,0,0.0528564,0.0528564
932,1.42495e-41,0.0940888,5000,0.999512,7.48822,0.999512,0,0.0510254,0.0510254
933,1.42448e-41,0.0941052,5000,0.999329,7.49933,0.999329,6.10352e-05,0.0484009,0.0484009
934,1.42529e-41,0.0940816,5000,0.999756,7.50037,0.999817,0,0.0532837,0.0532837
935,1.42475e-41,0.0940984,5000,0.999329,7.49042,0.999329,6.10352e-05,0.0505371,0.0505371
936,1.42462e-41,0.0941033,5000,0.999512,7.48376,0.999512,6.10352e-05,0.0478516,0.0478516
937,1.4247e-41,0.094098,5000,0.999329,7.48334,0.999451,0,0.0508423,0.0508423
938,1.4257e-41,0.0940663,5000,0.999878,7.47504,0.999878,0,0.0484619,0.0484619
939,1.42445e-41,0.0941094,5000,0.999207,7.46558,0.999146,6.10352e-05,0.0498047,0.0498047
940,1.42456e-41,0.0941042,5000,0.999329,7.4729,0.999329,0,0.0516968,0.0516968
941,1.42522e-41,0.0940772,5000,0.999695,7.47522,0.999695,0,0.0457153,0.0457153
942,1.42487e-41,0.0940939,5000,0.99939,7.47009,0.999451,0,0.0504761,0.0504761
943,1.42439e-41,0.0941111,5000,0.999268,7.4809,0.999207,0.00012207,0.0500488,0.0500488
944,1.4253e-41,0.0940726,5000,0.999756,7.48505,0.999817,0,0.0481567,0.0481567
945,1.42406e-41,0.0941177,5000,0.99939,7.48456,0.999268,0.00012207,0.0509033,0.0509033
946,1.42396e-41,0.0941252,5000,0.999084,7.47888,0.999084,0.00012207,0.0514526,0.0514526
947,1.42469e-41,0.0940979,5000,0.99939,7.47577,0.999573,0,0.046875,0.046875
948,1.42463e-41,0.0941015,5000,0.999207,7.47656,0.999268,0,0.0515137,0.0515137
949,1.4252e-41,0.0940773,5000,0.999817,7.47815,0.999817,6.10352e-05,0.0498657,0.0498657
950,1.42454e-41,0.0940998,5000,0.999451,7.48047,0.999451,6.10352e-05,0.0509644,0.0509644
951,1.4243e-41,0.0941005,5000,0.999451,7.48413,0.999451,0,0.0539551,0.0539551
952,1.42447e-41,0.0940994,5000,0.99939,7.48694,0.999512,0,0.0499268,0.0499268
953,1.4249e-41,0.0940901,5000,0.999512,7.4809,0.999451,6.10352e-05,0.0495605,0.0495605
954,1.42492e-41,0.0940891,5000,0.999512,7.47412,0.999512,0,0.048645,0.048645
955,1.42445e-41,0.0941092,5000,0.999329,7.47235,0.99939,0,0.0473633,0.0473633
956,1.42524e-41,0.0940889,5000,0.999573,7.453,0.999573,0,0.0513916,0.0513916
957,1.42516e-41,0.0940825,5000,0.999573,7.46411,0.999695,0,0.0499268,0.0499268
958,1.42512e-41,0.0940875,5000,0.999512,7.46747,0.999451,6.10352e-05,0.0504761,0.0504761
959,1.42475e-41,0.0941055,5000,0.999207,7.48053,0.999207,0,0.0482178,0.0482178
960,1.42473e-41,0.0940963,5000,0.999512,7.4826,0.999451,6.10352e-05,0.0491943,0.0491943
961,1.4244e-41,0.0941051,5000,0.99939,7.47974,0.999329,6.10352e-05,0.0504761,0.0504761
962,1.42516e-41,0.0940812,5000,0.999695,7.47394,0.999695,0,0.0493164,0.0493164
963,1.42457e-41,0.094101,5000,0.999451,7.48218,0.999451,0,0.0501709,0.0501709
964,1.42475e-41,0.0940948,5000,0.99939,7.48901,0.999451,0,0.0524292,0.0524292
965,1.42491e-41,0.0940876,5000,0.999634,7.49982,0.999634,0,0.0458374,0.0458374
966,1.425e-41,0.0940864,5000,0.999634,7.50043,0.999634,0,0.0512085,0.0512085
967,1.42485e-41,0.0940936,5000,0.999512,7.49915,0.999512,6.10352e-05,0.0526123,0.0526123
968,1.42482e-41,0.0940942,5000,0.999512,7.49689,0.999512,0,0.0485229,0.0485229
969,1.42503e-41,0.0940828,5000,0.999634,7.50171,0.999695,0,0.0504761,0.0504761
970,1.42529e-41,0.0940829,5000,0.999573,7.49878,0.999512,6.10352e-05,0.0525513,0.0525513
971,1.42491e-41,0.0940923,5000,0.999512,7.49683,0.999451,6.10352e-05,0.0475464,0.0475464
972,1.42529e-41,0.0940827,5000,0.999634,7.49445,0.999634,0,0.0512085,0.0512085
973,1.42498e-41,0.0940912,5000,0.999512,7.495,0.999512,0,0.0476074,0.0476074
974,1.42447e-41,0.0941073,5000,0.999207,7.50763,0.999207,0,0.0516968,0.0516968
975,1.425e-41,0.0940908,5000,0.999512,7.50214,0.999512,0,0.0484619,0.0484619
976,1.42505e-41,0.0940824,5000,0.999573,7.50525,0.999573,0,0.0492554,0.0492554
977,1.42491e-41,0.0940941,5000,0.999451,7.50171,0.999451,0,0.050293,0.050293
978,1.42524e-41,0.0940779,5000,0.999695,7.50256,0.999695,0,0.0508423,0.0508423
979,1.42487e-41,0.0940972,5000,0.99939,7.50641,0.999329,6.10352e-05,0.0501099,0.0501099
980,1.42503e-41,0.094079,5000,0.999634,7.51221,0.999695,0,0.0524902,0.0524902
981,1.42511e-41,0.094089,5000,0.99939,7.50623,0.999451,0,0.0482788,0.0482788
982,1.42541e-41,0.0940732,5000,0.999756,7.49969,0.999817,0,0.0494385,0.0494385
983,1.4249e-41,0.0940877,5000,0.999695,7.50842,0.999573,0.00012207,0.0505371,0.0505371
984,1.42497e-41,0.0940949,5000,0.99939,7.51575,0.999329,6.10352e-05,0.0508423,0.0508423
985,1.42478e-41,0.0940867,5000,0.999512,7.52734,0.999512,0,0.0474243,0.0474243
986,1.42491e-41,0.0940856,5000,0.999634,7.52826,0.999512,0.00012207,0.0500488,0.0500488
987,1.42476e-41,0.0941011,5000,0.99939,7.52191,0.999268,0.00012207,0.0529175,0.0529175
988,1.42496e-41,0.0940947,5000,0.999634,7.52399,0.999573,6.10352e-05,0.0515137,0.0515137
989,1.42412e-41,0.0941169,5000,0.999329,7.53003,0.999268,6.10352e-05,0.0518799,0.0518799
990,1.425e-41,0.0940846,5000,0.999573,7.53204,0.999573,0,0.0465088,0.0465088
991,1.42496e-41,0.0940996,5000,0.99939,7.55066,0.999268,0.00012207,0.0490723,0.0490723
992,1.42544e-41,0.094084,5000,0.999573,7.54053,0.999512,6.10352e-05,0.048645,0.048645
993,1.42516e-41,0.0940813,5000,0.999817,7.54907,0.999756,6.10352e-05,0.0478516,0.0478516
994,1.42521e-41,0.09408,5000,0.999695,7.53284,0.999695,0,0.0477295,0.0477295
995,1.42479e-41,0.0941023,5000,0.999268,7.54584,0.999268,0,0.0500488,0.0500488
996,1.42479e-41,0.0940973,5000,0.99939,7.54327,0.999512,0,0.0507812,0.0507812
997,1.42497e-41,0.0940836,5000,0.999573,7.53925,0.999634,0,0.0492554,0.0492554
998,1.42457e-41,0.0941141,5000,0.99939,7.52979,0.999329,6.10352e-05,0.0480347,0.0480347
999,1.42522e-41,0.0940765,5000,0.999756,7.50653,0.999634,0.00012207,0.0501709,0.0501709
1000,1.42546e-41,0.0940774,5000,0.999634,7.50458,0.999573,6.10352e-05,0.0505981,0.0505981
